fantasy_player_id,round_id,tournament_id,points,starting_xi,minutes_played,goals_scored,assists,clean_sheet,goals_conceded,yellow_cards,red_cards,own_goals,penalty_won,penalty_conceded,penalty_saved,saves,tackles,chances_created,shots_on_target,free_kicks,scouting_bonus
1282,1,24,2,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1284,1,24,2,0,90,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
1286,1,24,1,0,45,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1289,1,24,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1292,1,24,10,0,77,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1
1293,1,24,-1,0,90,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0
1294,1,24,1,0,77,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1295,1,24,1,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1296,1,24,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1303,1,24,0,0,90,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
1305,1,24,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1306,1,24,7,0,89,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1307,1,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1310,1,24,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,1,24,0,0,90,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
1318,1,19,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
1320,1,19,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
1323,1,19,1,0,45,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1338,1,19,1,0,55,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1342,2,26,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1361,1,6,8,0,80,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1
1361,2,31,4,0,81,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0
1366,1,6,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1366,2,31,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1396,1,24,4,0,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1405,2,25,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1411,1,2,2,0,84,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1411,2,25,4,0,55,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,1,2,1,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1427,2,25,2,0,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1429,1,17,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1430,1,17,2,0,90,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0
1431,1,17,9,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1454,2,36,12,0,90,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1455,1,10,1,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1455,2,36,9,0,79,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1458,1,10,7,0,75,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
1473,2,28,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1,1,1,0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1474,2,28,3,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1476,1,1,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1,1,1,0,24,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1478,2,28,12,0,71,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1
1485,2,28,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1,16,1,0,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1488,2,40,0,0,90,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
1489,1,16,1,0,68,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
1489,2,40,1,0,75,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1493,1,16,11,0,90,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,1
1493,2,40,2,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1494,1,16,2,0,89,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0
1494,2,40,1,0,75,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1506,1,5,7,0,90,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1506,2,27,-6,0,33,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
1507,2,27,-2,0,50,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1509,1,5,1,0,60,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1509,2,27,1,0,45,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
1510,1,5,1,0,30,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1518,1,12,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1518,2,33,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
1520,1,12,16,0,89,1,2,0,1,0,0,0,0,0,0,0,1,2,2,0,1
1520,2,33,7,0,90,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,1
1521,1,12,2,0,89,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1521,2,33,1,0,55,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1522,1,14,2,0,90,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
1522,2,38,8,0,90,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1524,1,14,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,2,38,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1,14,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,2,38,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,1,14,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1526,2,38,3,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1530,1,13,4,0,79,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1530,2,39,2,0,80,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1531,2,39,9,0,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1532,2,39,1,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1534,1,11,1,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,2,34,2,0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1536,1,22,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1537,1,22,1,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1539,2,31,1,0,45,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
1540,1,7,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,2,31,1,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,1,20,1,0,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1544,1,20,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1547,1,20,10,0,90,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1
1548,1,2,1,0,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1548,2,28,2,0,90,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1549,1,2,13,0,84,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1
1549,2,28,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1551,1,12,-2,0,90,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
1551,2,36,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1552,2,36,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1553,1,12,0,0,72,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1553,2,36,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1554,1,12,1,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1554,2,36,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1555,1,12,8,0,90,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,1
1555,2,36,2,0,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1556,1,21,1,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1558,1,9,-4,0,90,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
1558,2,35,9,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1559,1,9,-4,0,90,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
1559,2,35,9,0,76,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1
1560,1,9,2,0,65,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1560,2,35,2,0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,1,18,-1,0,90,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0
1564,1,18,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
1568,1,18,1,0,17,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1569,1,21,2,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1571,1,21,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1572,1,21,0,0,45,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1573,1,21,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1574,1,21,1,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,1,7,8,0,75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1578,1,7,3,0,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1578,2,30,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,2,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1,7,2,0,83,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1582,1,5,1,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1583,2,26,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1589,2,32,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1592,1,14,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,1,14,2,0,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1594,2,40,14,0,76,1,1,0,1,0,0,0,0,0,0,0,2,2,1,0,1
1596,1,14,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,2,40,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1,14,7,0,76,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1597,2,40,11,0,84,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1598,1,9,2,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1598,2,34,2,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1599,2,34,4,0,30,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1600,1,9,9,0,64,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
1600,2,34,2,0,60,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1601,1,9,13,0,73,1,0,0,1,0,0,0,1,0,0,0,3,0,3,0,1
1601,2,34,10,0,90,0,1,0,1,0,0,0,0,0,0,0,8,2,0,0,1
1602,1,9,3,0,90,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
1602,2,34,2,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1603,2,34,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,1,4,3,0,90,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0
1616,2,32,3,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1674,1,6,3,0,90,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
1674,2,30,3,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1676,1,6,1,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1676,2,30,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1,18,2,0,73,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1684,1,18,5,0,81,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0
1688,2,32,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,1,17,2,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
1704,2,25,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,1,2,0,77,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1707,2,25,2,0,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1709,1,22,1,0,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1947,1,11,1,0,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1947,2,35,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1951,1,15,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1951,2,37,-3,0,90,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0
1954,1,15,2,0,89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1954,2,37,-1,0,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1955,1,15,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1955,2,37,1,0,90,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0
1956,1,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,2,37,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,1,15,1,0,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1957,2,37,2,0,89,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1958,1,15,2,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1958,2,37,2,0,30,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1963,1,3,1,0,90,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1963,2,27,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1
1964,2,27,1,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1,3,2,0,89,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1967,2,27,4,0,90,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1968,1,3,1,0,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,2,27,4,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,3,4,0,29,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,1,23,1,0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,1,23,9,0,90,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1
1979,1,23,9,0,90,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1
1980,1,23,9,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1981,1,23,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1982,1,23,10,0,90,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1984,1,23,4,0,78,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
1985,1,23,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1,23,2,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1,23,1,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,23,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,23,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,23,2,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,1,23,4,0,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,23,1,0,58,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1997,1,13,1,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,2,37,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1998,1,13,3,0,71,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1998,2,37,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,13,4,0,71,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
2000,1,13,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2,37,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,8,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1
2002,2,29,0,0,90,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2004,1,8,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,2,29,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,29,2,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,8,2,0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2,29,1,0,45,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
2007,1,8,1,0,16,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
2010,1,6,3,0,90,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
2010,2,30,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,1,6,2,0,90,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
2012,2,30,7,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,6,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,30,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,1,6,2,0,80,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2014,2,30,9,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,6,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,30,8,0,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2019,1,6,3,0,90,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2019,2,30,4,0,90,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0
2020,1,6,7,0,65,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
2020,2,30,8,0,84,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,6,2,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,30,3,0,89,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2022,1,6,3,0,80,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2022,2,30,3,0,84,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2023,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,2,30,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,6,1,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,30,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,1,23,1,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2031,1,4,9,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2031,2,29,12,0,80,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2033,1,4,1,0,90,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0
2033,2,29,4,0,90,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
2034,2,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,2,33,1,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,1,10,3,0,90,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
2040,2,33,2,0,59,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
2043,1,10,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2043,2,33,4,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,1,10,9,0,70,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2044,2,33,12,0,45,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2049,1,19,2,0,81,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
2050,2,29,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,1,11,2,0,90,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
2052,2,35,9,0,90,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1
2053,1,11,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2053,2,35,9,0,90,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1
2064,1,15,2,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2064,2,39,1,0,90,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0
2069,1,16,4,0,53,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2069,2,38,1,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2073,2,31,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
